Longitude,Latitude,annee,diplome,NameOfUni,academie,domaine,discipline,situation,nombre_de_reponses,taux_de_reponse,poids_de_la_discipline,taux_dinsertion,emplois_cadre_ou_professions_intermediaires,emplois_stables,emplois_a_temps_plein,salaire_net_median_des_emplois_a_temps_plein,salaire_brut_annuel_estime,de_diplomes_boursiers,taux_de_chomage_regional,salaire_net_mensuel_median_regional,emplois_cadre,emplois_exterieurs_a_la_region_de_luniversite,femmes,salaire_net_mensuel_regional_1er_quartile,salaire_net_mensuel_regional_3eme_quartile
,,2013,MASTER LMD,Grenoble Alpes France,Grenoble,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,70,74,7,75,86,53,96,1730,26900,31,8.9,1830,54,50,45,1780,2200
,,2013,MASTER LMD,Grenoble Alpes France,Grenoble,"Sciences, technologies et santé",Sciences fondamentales,18 mois après le diplôme,20,61,2,ns,ns,ns,ns,ns,,31,8.9,1830,ns,ns,ns,1780,2200
,,2013,MASTER LMD,Grenoble Alpes France,Grenoble,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,20,61,2,ns,ns,ns,ns,ns,,31,8.9,1830,ns,ns,ns,1780,2200
,,2013,MASTER LMD,Grenoble Alpes France,Grenoble,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,26,68,3,ns,ns,ns,ns,ns,,31,8.9,1830,ns,ns,ns,1780,2200
4.392984999999999,45.424622,2013,MASTER ENS,Saint-Etienne - Jean Monnet France,Lyon,Masters enseignement,Masters enseignement,18 mois après le diplôme,84,78,100,98,94,89,92,1680,26300,,8.9,1830,85,23,58,1780,2200
4.392984999999999,45.424622,2013,MASTER ENS,Saint-Etienne - Jean Monnet France,Lyon,Masters enseignement,Masters enseignement,30 mois après le diplôme,84,78,100,99,95,91,91,1700,26600,,8.9,1830,82,23,58,1780,2200
4.392984999999999,45.424622,2013,MASTER LMD,Saint-Etienne - Jean Monnet France,Lyon,"Droit, économie et gestion",Gestion,18 mois après le diplôme,33,65,13,84,ns,ns,ns,ns,,34,8.9,1830,ns,30,51,1780,2200
4.392984999999999,45.424622,2013,MASTER LMD,Saint-Etienne - Jean Monnet France,Lyon,"Droit, économie et gestion",Gestion,30 mois après le diplôme,33,65,13,91,93,90,100,ns,,34,8.9,1830,53,30,51,1780,2200
4.392984999999999,45.424622,2013,MASTER LMD,Saint-Etienne - Jean Monnet France,Lyon,Sciences humaines et sociales,Information communication,30 mois après le diplôme,1,100,0,ns,ns,ns,ns,ns,,34,8.9,1830,ns,ns,ns,1780,2200
4.392984999999999,45.424622,2013,MASTER LMD,Saint-Etienne - Jean Monnet France,Lyon,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,10,81,4,ns,ns,ns,ns,ns,,34,8.9,1830,ns,ns,ns,1780,2200
4.392984999999999,45.424622,2013,MASTER LMD,Saint-Etienne - Jean Monnet France,Lyon,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,8,59,4,ns,ns,ns,ns,ns,,34,8.9,1830,ns,ns,ns,1780,2200
4.392984999999999,45.424622,2013,MASTER LMD,Saint-Etienne - Jean Monnet France,Lyon,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,0,,,ns,ns,ns,ns,ns,,34,8.9,1830,ns,nd,nd,1780,2200
-1.553621,47.218371,2013,MASTER LMD,Nantes France,Nantes,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,284,71,44,89,86,64,97,1920,29900,28,8.8,1760,54,50,58,1430,2070
-1.553621,47.218371,2013,MASTER LMD,Nantes France,Nantes,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",18 mois après le diplôme,52,70,8,80,88,26,100,1630,25500,28,8.8,1760,45,59,63,1430,2070
-1.553621,47.218371,2013,MASTER LMD,Nantes France,Nantes,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,128,74,19,77,64,38,76,1400,21800,28,8.8,1760,39,51,73,1430,2070
-1.553621,47.218371,2013,MASTER LMD,Nantes France,Nantes,Sciences humaines et sociales,Histoire-géographie,30 mois après le diplôme,27,76,4,ns,ns,ns,ns,ns,,28,8.8,1760,ns,ns,ns,1430,2070
-1.553621,47.218371,2013,MASTER LMD,Nantes France,Nantes,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,41,68,6,71,ns,ns,ns,ns,,28,8.8,1760,ns,ns,79,1430,2070
-1.553621,47.218371,2013,MASTER LMD,Nantes France,Nantes,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,17,77,2,ns,ns,ns,ns,ns,,28,8.8,1760,ns,ns,ns,1430,2070
-1.553621,47.218371,2013,MASTER LMD,Nantes France,Nantes,"Sciences, technologies et santé",Sciences de l'ingénieur,30 mois après le diplôme,88,79,13,95,98,83,100,2060,32100,28,8.8,1760,65,58,32,1430,2070
-1.553621,47.218371,2013,MASTER LMD,Nantes France,Nantes,"Sciences, technologies et santé",Informatique,18 mois après le diplôme,27,63,4,ns,ns,ns,ns,ns,,28,8.8,1760,ns,ns,ns,1430,2070
-1.553621,47.218371,2013,MASTER LMD,Nantes France,Nantes,"Sciences, technologies et santé","Autres sciences, technologies et santé",30 mois après le diplôme,25,82,4,ns,ns,ns,ns,ns,,28,8.8,1760,ns,ns,ns,1430,2070
1.909251,47.902964,2013,MASTER LMD,Orléans France,Orléans-Tours,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,168,56,70,92,89,81,98,2000,31200,31,9.6,1820,69,48,50,1490,2160
1.909251,47.902964,2013,MASTER LMD,Orléans France,Orléans-Tours,"Droit, économie et gestion",Droit,30 mois après le diplôme,39,61,16,90,91,71,100,ns,,31,9.6,1820,48,60,71,1490,2160
1.909251,47.902964,2013,MASTER LMD,Orléans France,Orléans-Tours,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,13,59,5,ns,ns,ns,ns,ns,,31,9.6,1820,ns,ns,ns,1490,2160
1.909251,47.902964,2013,MASTER LMD,Orléans France,Orléans-Tours,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,13,59,5,ns,ns,ns,ns,ns,,31,9.6,1820,ns,ns,ns,1490,2160
,,2013,MASTER ENS,Angers France,Nantes,Masters enseignement,Masters enseignement,30 mois après le diplôme,60,79,100,97,97,86,86,1700,26500,,8.8,1760,89,30,81,1430,2070
,,2013,MASTER LMD,Angers France,Nantes,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,269,71,52,89,72,74,96,1720,26800,33,8.8,1760,31,63,65,1430,2070
,,2013,MASTER LMD,Angers France,Nantes,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,57,82,9,94,65,48,83,1590,24700,33,8.8,1760,29,58,75,1430,2070
,,2013,MASTER LMD,Angers France,Nantes,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,9,63,2,ns,ns,ns,ns,ns,,33,8.8,1760,ns,ns,ns,1430,2070
,,2013,MASTER LMD,Angers France,Nantes,"Sciences, technologies et santé",Informatique,18 mois après le diplôme,14,93,2,ns,ns,ns,ns,ns,,33,8.8,1760,ns,ns,ns,1430,2070
,,2013,MASTER LMD,Reims - Champagne Ardenne France,Reims,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,119,63,43,77,58,57,92,1570,24500,38,10.1,1820,25,34,62,1490,2150
,,2013,MASTER LMD,Reims - Champagne Ardenne France,Reims,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,20,69,7,ns,ns,ns,ns,ns,,38,10.1,1820,ns,ns,ns,1490,2150
,,2013,MASTER LMD,Reims - Champagne Ardenne France,Reims,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,46,76,14,87,63,51,69,ns,,38,10.1,1820,54,58,78,1490,2150
,,2013,MASTER LMD,Reims - Champagne Ardenne France,Reims,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,4,67,1,ns,ns,ns,ns,ns,,38,10.1,1820,ns,ns,ns,1490,2150
,,2013,MASTER LMD,Reims - Champagne Ardenne France,Reims,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,119,74,37,93,82,82,95,1650,25700,38,10.1,1820,58,57,35,1490,2150
6.2080932,48.8744233,2013,MASTER LMD,Lorraine France,Nancy-Metz,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,402,69,39,90,72,68,95,1890,29500,32,10.1,1780,50,47,54,1430,2100
6.2080932,48.8744233,2013,MASTER LMD,Lorraine France,Nancy-Metz,"Droit, économie et gestion",Économie,30 mois après le diplôme,35,63,3,86,67,70,87,ns,,32,10.1,1780,50,36,48,1430,2100
6.2080932,48.8744233,2013,MASTER LMD,Lorraine France,Nancy-Metz,Sciences humaines et sociales,Information communication,18 mois après le diplôme,48,79,4,83,53,55,79,ns,,32,10.1,1780,13,45,66,1430,2100
6.2080932,48.8744233,2013,MASTER LMD,Lorraine France,Nancy-Metz,Sciences humaines et sociales,Information communication,30 mois après le diplôme,48,79,4,83,58,63,93,1670,26100,32,10.1,1780,25,45,66,1430,2100
6.2080932,48.8744233,2013,MASTER LMD,Lorraine France,Nancy-Metz,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,62,74,5,91,95,51,93,1870,29100,32,10.1,1780,62,81,61,1430,2100
-3.3854288,47.74291239999999,2013,MASTER ENS,Bretagne-Sud France,Rennes,Masters enseignement,Masters enseignement,30 mois après le diplôme,24,89,100,ns,ns,ns,ns,ns,,,8.8,1730,ns,ns,ns,1390,2050
-3.3854288,47.74291239999999,2013,MASTER LMD,Bretagne-Sud France,Rennes,"Droit, économie et gestion",Droit,18 mois après le diplôme,6,100,2,ns,ns,ns,ns,nd,,28,8.8,1730,ns,ns,ns,1390,2050
-3.3854288,47.74291239999999,2013,MASTER LMD,Bretagne-Sud France,Rennes,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,4,83,2,ns,ns,ns,ns,nd,,28,8.8,1730,ns,ns,ns,1390,2050
-3.3854288,47.74291239999999,2013,MASTER LMD,Bretagne-Sud France,Rennes,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,17,100,6,ns,ns,ns,ns,ns,,28,8.8,1730,ns,ns,ns,1390,2050
3.5125827,50.323558,2013,MASTER LMD,Valenciennes - Hainaut-Cambrésis France,Lille,"Droit, économie et gestion",Droit,30 mois après le diplôme,26,66,9,ns,ns,ns,ns,ns,,27,12.4,1820,ns,ns,ns,1480,2120
3.5125827,50.323558,2013,MASTER LMD,Valenciennes - Hainaut-Cambrésis France,Lille,"Droit, économie et gestion",Gestion,18 mois après le diplôme,69,74,23,97,74,75,100,1650,25700,27,12.4,1820,29,15,59,1480,2120
3.5125827,50.323558,2013,MASTER LMD,Valenciennes - Hainaut-Cambrésis France,Lille,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,4,57,1,ns,ns,ns,ns,ns,,27,12.4,1820,ns,ns,ns,1480,2120
3.5125827,50.323558,2013,MASTER LMD,Valenciennes - Hainaut-Cambrésis France,Lille,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,31,82,10,100,100,97,100,ns,,27,12.4,1820,83,12,3,1480,2120
3.5125827,50.323558,2013,MASTER LMD,Valenciennes - Hainaut-Cambrésis France,Lille,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,113,70,37,94,97,66,100,1900,29600,27,12.4,1820,48,40,48,1480,2120
3.138063,50.609049,2013,MASTER LMD,Lille 1 - Sciences technologies France,Lille,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,508,91,57,91,98,82,98,1930,30200,24,12.4,1820,53,39,58,1480,2120
3.138063,50.609049,2013,MASTER LMD,Lille 1 - Sciences technologies France,Lille,"Droit, économie et gestion",Économie,18 mois après le diplôme,135,88,15,88,95,62,96,1740,27100,24,12.4,1820,49,41,54,1480,2120
3.138063,50.609049,2013,MASTER LMD,Lille 1 - Sciences technologies France,Lille,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,105,97,11,81,87,37,87,1660,25900,24,12.4,1820,53,51,64,1480,2120
3.138063,50.609049,2013,MASTER LMD,Lille 1 - Sciences technologies France,Lille,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,63,96,7,79,96,35,98,1550,24200,24,12.4,1820,55,46,62,1480,2120
3.0751371,50.63166,2013,MASTER LMD,Lille 2 - Droit et santé France,Lille,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,317,83,72,95,80,82,97,1880,29400,23,12.4,1820,50,43,61,1480,2120
3.0751371,50.63166,2013,MASTER LMD,Lille 2 - Droit et santé France,Lille,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",18 mois après le diplôme,39,93,9,68,ns,ns,ns,ns,,23,12.4,1820,ns,62,66,1480,2120
3.0751371,50.63166,2013,MASTER LMD,Lille 2 - Droit et santé France,Lille,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,39,93,9,87,88,44,85,ns,,23,12.4,1820,46,62,66,1480,2120
3.0751371,50.63166,2013,MASTER LMD,Lille 2 - Droit et santé France,Lille,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,5,75,1,ns,ns,ns,ns,ns,,23,12.4,1820,ns,ns,ns,1480,2120
3.0751371,50.63166,2013,MASTER LMD,Lille 2 - Droit et santé France,Lille,"Sciences, technologies et santé","Autres sciences, technologies et santé",30 mois après le diplôme,119,85,26,91,89,84,95,1900,29600,23,12.4,1820,64,42,61,1480,2120
3.1263292,50.6275863,2013,MASTER LMD,Lille 3 - Charles-de-Gaulle France,Lille,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,144,83,35,90,84,79,84,1640,25500,37,12.4,1820,39,46,81,1480,2120
3.1263292,50.6275863,2013,MASTER LMD,Lille 3 - Charles-de-Gaulle France,Lille,Sciences humaines et sociales,Histoire-géographie,30 mois après le diplôme,28,91,7,ns,ns,ns,ns,ns,,37,12.4,1820,ns,ns,ns,1480,2120
3.1263292,50.6275863,2013,MASTER LMD,Lille 3 - Charles-de-Gaulle France,Lille,Sciences humaines et sociales,Information communication,30 mois après le diplôme,97,81,24,81,91,57,86,1680,26200,37,12.4,1820,36,51,85,1480,2120
3.1263292,50.6275863,2013,MASTER LMD,Lille 3 - Charles-de-Gaulle France,Lille,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,2,100,0,ns,ns,ns,ns,ns,,37,12.4,1820,ns,ns,ns,1480,2120
2.373088,51.0401889,2013,MASTER ENS,Littoral - Côte d'Opale France,Lille,Masters enseignement,Masters enseignement,30 mois après le diplôme,19,65,100,ns,ns,ns,ns,ns,,,12.4,1820,ns,ns,ns,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,205,58,68,88,74,65,96,1850,28900,20,12.4,1820,35,45,53,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,205,58,68,92,78,85,98,1850,28900,20,12.4,1820,42,45,53,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,"Droit, économie et gestion",Droit,18 mois après le diplôme,12,61,4,ns,ns,ns,ns,ns,,20,12.4,1820,ns,ns,ns,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,"Droit, économie et gestion",Gestion,18 mois après le diplôme,193,58,64,88,73,66,95,1800,28100,20,12.4,1820,33,44,54,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,14,59,5,ns,ns,ns,ns,ns,,20,12.4,1820,ns,ns,ns,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,18,47,7,ns,ns,ns,ns,ns,,20,12.4,1820,ns,ns,ns,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,18,47,7,ns,ns,ns,ns,ns,,20,12.4,1820,ns,ns,ns,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,1,33,0,ns,ns,ns,ns,ns,,20,12.4,1820,ns,ns,ns,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,17,48,7,ns,ns,ns,ns,ns,,20,12.4,1820,ns,ns,ns,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,7,82,2,ns,ns,ns,ns,ns,,20,12.4,1820,ns,ns,ns,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,"Sciences, technologies et santé",Informatique,18 mois après le diplôme,18,65,5,ns,ns,ns,ns,ns,,20,12.4,1820,ns,ns,ns,1480,2120
2.373088,51.0401889,2013,MASTER LMD,Littoral - Côte d'Opale France,Lille,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,18,65,5,ns,ns,ns,ns,ns,,20,12.4,1820,ns,ns,ns,1480,2120
,,2012,MASTER LMD,Versailles Saint-Quentin-en-Yvelines France,Versailles,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,17,63,4,ns,ns,ns,ns,ns,,11,9,2020,ns,ns,ns,1580,2530
,,2012,MASTER LMD,Versailles Saint-Quentin-en-Yvelines France,Versailles,"Sciences, technologies et santé",Informatique,18 mois après le diplôme,36,58,8,97,97,91,100,ns,,11,9,2020,97,15,8,1580,2530
,,2012,MASTER LMD,Amiens - Picardie Jules-Verne France,Amiens,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,92,56,33,91,86,88,98,1900,29600,32,11.7,1790,50,51,46,1460,2080
,,2012,MASTER LMD,Amiens - Picardie Jules-Verne France,Amiens,"Droit, économie et gestion",Droit,18 mois après le diplôme,29,62,10,ns,ns,ns,ns,ns,,32,11.7,1790,ns,ns,ns,1460,2080
,,2012,MASTER LMD,Amiens - Picardie Jules-Verne France,Amiens,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,2,50,1,ns,ns,ns,ns,ns,,32,11.7,1790,ns,ns,ns,1460,2080
,,2012,MASTER LMD,Amiens - Picardie Jules-Verne France,Amiens,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,32,62,10,84,ns,ns,ns,ns,,32,11.7,1790,ns,ns,90,1460,2080
,,2012,MASTER LMD,Amiens - Picardie Jules-Verne France,Amiens,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,2,100,1,ns,ns,ns,ns,ns,,32,11.7,1790,ns,ns,ns,1460,2080
,,2012,MASTER LMD,Amiens - Picardie Jules-Verne France,Amiens,"Sciences, technologies et santé",Sciences de l'ingénieur,30 mois après le diplôme,15,77,5,ns,ns,ns,ns,ns,,32,11.7,1790,ns,ns,ns,1460,2080
2.1388672,43.9194985,2012,MASTER LMD,Institut national universitaire Jean-François Champollion France,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,18,88,ns,ns,ns,ns,ns,ns,,15,10.5,1760,ns,ns,ns,1420,2090
2.1388672,43.9194985,2012,MASTER LMD,Institut national universitaire Jean-François Champollion France,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,18,88,ns,ns,ns,ns,ns,ns,,15,10.5,1760,ns,ns,ns,1420,2090
2.1388672,43.9194985,2012,MASTER LMD,Institut national universitaire Jean-François Champollion France,Toulouse,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,11,92,ns,ns,ns,ns,ns,ns,,15,10.5,1760,ns,ns,ns,1420,2090
2.1388672,43.9194985,2012,MASTER LMD,Institut national universitaire Jean-François Champollion France,Toulouse,Sciences humaines et sociales,Psychologie,30 mois après le diplôme,7,83,ns,ns,ns,ns,ns,ns,,15,10.5,1760,ns,ns,ns,1420,2090
2.1388672,43.9194985,2012,MASTER LMD,Institut national universitaire Jean-François Champollion France,Toulouse,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",18 mois après le diplôme,8,79,ns,ns,ns,ns,ns,ns,,15,10.5,1760,ns,ns,ns,1420,2090
2.1388672,43.9194985,2012,MASTER LMD,Institut national universitaire Jean-François Champollion France,Toulouse,"Sciences, technologies et santé",Sciences de l'ingénieur,18 mois après le diplôme,8,79,ns,ns,ns,ns,ns,ns,,15,10.5,1760,ns,ns,ns,1420,2090
6.018688,43.136473,2012,MASTER LMD,Toulon - Sud Toulon Var France,Nice,Sciences humaines et sociales,Information communication,18 mois après le diplôme,57,67,35,97,85,73,93,1800,28100,40,11.7,1790,40,72,43,1390,2170
6.018688,43.136473,2012,MASTER LMD,Toulon - Sud Toulon Var France,Nice,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,3,75,2,ns,ns,ns,ns,ns,,40,11.7,1790,ns,ns,ns,1390,2170
4.805528,43.94931700000001,2012,MASTER ENS,Avignon France,Aix-Marseille,Masters enseignement,Masters enseignement,30 mois après le diplôme,4,56,100,ns,ns,ns,ns,ns,,25,11.7,1790,ns,ns,ns,1390,2170
