Longitude;Latitude;annee;diplome;NameOfUni;academie;domaine;discipline;situation;nombre_de_reponses;taux_de_reponse;taux_dinsertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile
7.266587400000001;43.7169034;2012;MASTER ENS;Nice_Sophia_Antipolis_;Nice;Masters enseignement;Masters enseignement;30 mois après le diplôme;127;79;95;93;83;86;1700;26500;37;11.7;1790;82;18;85;1390;2170
7.266587400000001;43.7169034;2012;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;297;69;88;69;85;97;1950;30400;29;11.7;1790;43;42;58;1390;2170
7.266587400000001;43.7169034;2012;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Droit, économie et gestion;Économie;30 mois après le diplôme;56;82;86;73;90;98;2010;31400;29;11.7;1790;40;40;58;1390;2170
7.266587400000001;43.7169034;2012;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;19;74;0;ns;ns;ns;ns;;29;11.7;1790;ns;ns;ns;1390;2170
7.266587400000001;43.7169034;2012;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences humaines et sociales;Psychologie;18 mois après le diplôme;38;71;87;ns;33;52;ns;;29;11.7;1790;ns;31;92;1390;2170
7.266587400000001;43.7169034;2012;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;3;80;0;ns;ns;ns;ns;;29;11.7;1790;ns;ns;ns;1390;2170
7.266587400000001;43.7169034;2012;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;41;92;90;89;76;89;1700;26500;29;11.7;1790;42;37;65;1390;2170
4.066776100000001;48.26916199999999;2012;MASTER LMD;Universite_de_technologie_de_Troyes_;Reims;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;22;49;0;nd;ns;ns;ns;;24;11;1780;nd;ns;ns;1460;2100
4.066776100000001;48.26916199999999;2012;MASTER LMD;Universite_de_technologie_de_Troyes_;Reims;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;16;69;0;nd;ns;ns;ns;;24;11;1780;nd;ns;ns;1460;2100
4.066776100000001;48.26916199999999;2012;MASTER LMD;Universite_de_technologie_de_Troyes_;Reims;Sciences, technologies et santé;Sciences de l'ingénieur;18 mois après le diplôme;3;80;0;nd;ns;ns;ns;;24;11;1780;nd;ns;ns;1460;2100
5.3773517;43.3048368;2012;MASTER LMD;Aix_Marseille_;Aix-Marseille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;563;68;85;79;61;93;1770;27600;29;11.7;1790;50;46;61;1390;2170
5.3773517;43.3048368;2012;MASTER LMD;Aix_Marseille_;Aix-Marseille;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;33;87;85;ns;ns;ns;ns;;29;11.7;1790;ns;ns;65;1390;2170
5.3773517;43.3048368;2012;MASTER LMD;Aix_Marseille_;Aix-Marseille;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;100;71;85;68;47;79;1400;21800;29;11.7;1790;44;53;85;1390;2170
5.3773517;43.3048368;2012;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences humaines et sociales;Histoire-géographie;18 mois après le diplôme;24;77;0;ns;ns;ns;ns;;29;11.7;1790;ns;ns;ns;1390;2170
5.3773517;43.3048368;2012;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences humaines et sociales;Information communication;18 mois après le diplôme;85;70;82;78;37;71;1500;23400;29;11.7;1790;44;53;54;1390;2170
5.3773517;43.3048368;2012;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;414;75;82;91;60;94;1840;28700;29;11.7;1790;68;43;47;1390;2170
5.3773517;43.3048368;2012;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;68;73;88;93;85;98;2250;35100;29;11.7;1790;80;53;41;1390;2170
5.3773517;43.3048368;2012;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences, technologies et santé;Sciences de l'ingénieur;18 mois après le diplôme;68;73;84;93;71;98;2130;33300;29;11.7;1790;79;53;41;1390;2170
5.3773517;43.3048368;2012;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences, technologies et santé;Informatique;30 mois après le diplôme;38;84;89;100;100;97;ns;;29;11.7;1790;100;21;10;1390;2170
-0.370679;49.182863;2012;MASTER LMD;Caen_Basse_Normandie_;Caen;Droit, économie et gestion;Économie;18 mois après le diplôme;28;66;0;ns;ns;ns;ns;;26;9.3;1720;ns;ns;ns;1400;2010
-0.370679;49.182863;2012;MASTER LMD;Caen_Basse_Normandie_;Caen;Lettres, langues, arts;Lettres, langues, arts;18 mois après le diplôme;44;60;93;77;32;71;ns;;26;9.3;1720;65;59;81;1400;2010
-0.370679;49.182863;2012;MASTER LMD;Caen_Basse_Normandie_;Caen;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;86;77;76;81;44;72;1520;23700;26;9.3;1720;55;53;75;1400;2010
-0.370679;49.182863;2012;MASTER LMD;Caen_Basse_Normandie_;Caen;Sciences humaines et sociales;Histoire-géographie;18 mois après le diplôme;48;79;70;ns;ns;ns;ns;;26;9.3;1720;ns;60;58;1400;2010
-0.370679;49.182863;2012;MASTER LMD;Caen_Basse_Normandie_;Caen;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;8;62;0;ns;ns;ns;ns;;26;9.3;1720;ns;ns;ns;1400;2010
-0.370679;49.182863;2012;MASTER LMD;Caen_Basse_Normandie_;Caen;Sciences, technologies et santé;Sciences de l'ingénieur;18 mois après le diplôme;8;62;0;ns;ns;ns;ns;;26;9.3;1720;ns;ns;ns;1400;2010
-0.370679;49.182863;2012;MASTER LMD;Caen_Basse_Normandie_;Caen;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;31;77;100;ns;87;84;ns;;26;9.3;1720;ns;67;22;1400;2010
-1.151139;46.160329;2012;MASTER LMD;La_Rochelle_;Poitiers;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;60;78;84;94;76;100;1700;26500;50;9.6;1710;47;57;61;1380;1980
-1.151139;46.160329;2012;MASTER LMD;La_Rochelle_;Poitiers;Droit, économie et gestion;Droit;30 mois après le diplôme;12;68;0;ns;ns;ns;ns;;50;9.6;1710;ns;ns;ns;1380;1980
-1.151139;46.160329;2012;MASTER LMD;La_Rochelle_;Poitiers;Droit, économie et gestion;Gestion;30 mois après le diplôme;48;83;90;79;74;100;1670;26000;50;9.6;1710;34;59;54;1380;1980
-1.151139;46.160329;2012;MASTER LMD;La_Rochelle_;Poitiers;Droit, économie et gestion;Gestion;18 mois après le diplôme;48;83;83;93;72;100;ns;;50;9.6;1710;42;59;54;1380;1980
-1.151139;46.160329;2012;MASTER LMD;La_Rochelle_;Poitiers;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;20;86;0;ns;ns;ns;ns;;50;9.6;1710;ns;ns;ns;1380;1980
-1.151139;46.160329;2012;MASTER LMD;La_Rochelle_;Poitiers;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;20;86;0;ns;ns;ns;ns;;50;9.6;1710;ns;ns;ns;1380;1980
-1.151139;46.160329;2012;MASTER LMD;La_Rochelle_;Poitiers;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;144;78;89;95;72;98;1920;29900;50;9.6;1710;70;82;22;1380;1980
-1.151139;46.160329;2012;MASTER LMD;La_Rochelle_;Poitiers;Sciences, technologies et santé;Sciences de la vie et de la terre;30 mois après le diplôme;38;75;76;ns;ns;ns;ns;;50;9.6;1710;ns;ns;55;1380;1980
5.04148;47.322047;2012;MASTER LMD;Dijon_Bourgogne_;Dijon;Droit, économie et gestion;Économie;30 mois après le diplôme;17;70;0;ns;ns;ns;ns;;47;9.3;1750;ns;ns;ns;1410;2030
5.04148;47.322047;2012;MASTER LMD;Dijon_Bourgogne_;Dijon;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;125;68;87;69;50;83;1500;23400;47;9.3;1750;41;50;80;1410;2030
5.04148;47.322047;2012;MASTER LMD;Dijon_Bourgogne_;Dijon;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;44;63;91;98;78;95;1900;29600;47;9.3;1750;52;72;50;1410;2030
6.024053899999999;47.237829;2012;MASTER ENS;Besancon_Franche_Comte_;Besançon;Masters enseignement;Masters enseignement;18 mois après le diplôme;111;86;96;84;79;82;1650;25700;35;9.6;1760;78;37;81;1420;2060
6.024053899999999;47.237829;2012;MASTER LMD;Besancon_Franche_Comte_;Besançon;Droit, économie et gestion;Économie;30 mois après le diplôme;6;100;0;ns;ns;ns;ns;;32;9.6;1760;ns;ns;ns;1420;2060
6.024053899999999;47.237829;2012;MASTER LMD;Besancon_Franche_Comte_;Besançon;Droit, économie et gestion;Gestion;18 mois après le diplôme;57;79;84;61;54;100;1500;23400;32;9.6;1760;19;52;57;1420;2060
6.024053899999999;47.237829;2012;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;15;95;0;ns;ns;ns;ns;;32;9.6;1760;ns;ns;ns;1420;2060
6.024053899999999;47.237829;2012;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences humaines et sociales;Psychologie;18 mois après le diplôme;24;83;0;ns;ns;ns;ns;;32;9.6;1760;ns;ns;ns;1420;2060
6.024053899999999;47.237829;2012;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences humaines et sociales;Information communication;30 mois après le diplôme;18;95;0;ns;ns;ns;ns;;32;9.6;1760;ns;ns;ns;1420;2060
6.024053899999999;47.237829;2012;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences humaines et sociales;Information communication;18 mois après le diplôme;18;95;0;ns;ns;ns;ns;;32;9.6;1760;ns;ns;ns;1420;2060
6.024053899999999;47.237829;2012;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;13;100;0;ns;ns;ns;ns;;32;9.6;1760;ns;ns;ns;1420;2060
6.024053899999999;47.237829;2012;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences, technologies et santé;Informatique;18 mois après le diplôme;19;84;0;ns;ns;ns;ns;;32;9.6;1760;ns;ns;ns;1420;2060
-4.5016509;48.4004967;2012;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;127;76;89;64;51;91;1500;23400;37;9;1700;28;40;66;1380;2020
-4.5016509;48.4004967;2012;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Droit, économie et gestion;Gestion;18 mois après le diplôme;60;78;93;64;65;96;1570;24500;37;9;1700;22;30;61;1380;2020
-4.5016509;48.4004967;2012;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Lettres, langues, arts;Lettres, langues, arts;18 mois après le diplôme;79;77;75;55;59;74;1350;21100;37;9;1700;24;64;82;1380;2020
-4.5016509;48.4004967;2012;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Sciences humaines et sociales;Psychologie;18 mois après le diplôme;9;67;0;ns;ns;ns;ns;;37;9;1700;ns;ns;ns;1380;2020
-4.5016509;48.4004967;2012;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;33;88;80;ns;ns;ns;ns;;37;9;1700;ns;ns;60;1380;2020
-4.5016509;48.4004967;2012;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;116;80;89;96;72;96;1980;30900;37;9;1700;63;67;38;1380;2020
-4.5016509;48.4004967;2012;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Sciences, technologies et santé;Sciences fondamentales;18 mois après le diplôme;38;72;86;100;72;91;ns;;37;9;1700;75;84;24;1380;2020
6.018688;43.136473;2012;MASTER ENS;Toulon_Sud_Toulon_Var_;Nice;Masters enseignement;Masters enseignement;30 mois après le diplôme;9;67;0;ns;ns;ns;ns;;30;11.7;1790;ns;ns;ns;1390;2170
6.018688;43.136473;2012;MASTER ENS;Toulon_Sud_Toulon_Var_;Nice;Masters enseignement;Masters enseignement;18 mois après le diplôme;9;67;0;ns;ns;ns;ns;;30;11.7;1790;ns;ns;ns;1390;2170
6.018688;43.136473;2012;MASTER LMD;Toulon_Sud_Toulon_Var_;Nice;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;77;73;81;67;54;92;1530;23800;40;11.7;1790;21;23;74;1390;2170
6.018688;43.136473;2012;MASTER LMD;Toulon_Sud_Toulon_Var_;Nice;Droit, économie et gestion;Gestion;18 mois après le diplôme;37;73;81;73;47;100;ns;;40;11.7;1790;26;22;75;1390;2170
6.018688;43.136473;2012;MASTER LMD;Toulon_Sud_Toulon_Var_;Nice;Lettres, langues, arts;Lettres, langues, arts;18 mois après le diplôme;29;76;0;ns;ns;ns;ns;;40;11.7;1790;ns;ns;ns;1390;2170
6.018688;43.136473;2012;MASTER LMD;Toulon_Sud_Toulon_Var_;Nice;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;57;67;88;86;86;96;1900;29600;40;11.7;1790;49;72;43;1390;2170
6.018688;43.136473;2012;MASTER LMD;Toulon_Sud_Toulon_Var_;Nice;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;8;61;0;ns;ns;ns;ns;;40;11.7;1790;ns;ns;ns;1390;2170
4.805528;43.94931700000001;2012;MASTER ENS;Avignon_;Aix-Marseille;Masters enseignement;Masters enseignement;18 mois après le diplôme;4;56;0;ns;ns;ns;ns;;25;11.7;1790;ns;ns;ns;1390;2170
4.805528;43.94931700000001;2012;MASTER LMD;Avignon_;Aix-Marseille;Droit, économie et gestion;Économie;18 mois après le diplôme;3;57;0;ns;ns;ns;ns;;34;11.7;1790;ns;ns;ns;1390;2170
4.805528;43.94931700000001;2012;MASTER LMD;Avignon_;Aix-Marseille;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;15;68;0;ns;ns;ns;ns;;34;11.7;1790;ns;ns;ns;1390;2170
4.805528;43.94931700000001;2012;MASTER LMD;Avignon_;Aix-Marseille;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;52;67;82;97;76;98;1790;27800;34;11.7;1790;60;56;42;1390;2170
4.805528;43.94931700000001;2012;MASTER LMD;Avignon_;Aix-Marseille;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;0;0;0;nd;nd;nd;nd;;34;11.7;1790;nd;nd;nd;1390;2170
0.340375;46.58022400000001;2012;MASTER ENS;Poitiers_;Poitiers;Masters enseignement;Masters enseignement;30 mois après le diplôme;108;69;98;82;79;85;1700;26500;62;9.6;1710;75;30;76;1380;1980
0.340375;46.58022400000001;2012;MASTER LMD;Poitiers_;Poitiers;Droit, économie et gestion;Droit;30 mois après le diplôme;70;69;90;73;68;95;1660;25800;39;9.6;1 710;33;61;68;1380;1980
0.340375;46.58022400000001;2012;MASTER LMD;Poitiers_;Poitiers;Droit, économie et gestion;Gestion;18 mois après le diplôme;151;27;84;75;67;98;1730;27000;39;9.6;1 710;40;60;54;1380;1980
0.340375;46.58022400000001;2012;MASTER LMD;Poitiers_;Poitiers;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;25;70;0;ns;ns;ns;ns;;39;9.6;1 710;ns;ns;ns;1380;1980
0.340375;46.58022400000001;2012;MASTER LMD;Poitiers_;Poitiers;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;27;85;0;ns;ns;ns;ns;;39;9.6;1 710;ns;ns;ns;1380;1980
0.340375;46.58022400000001;2012;MASTER LMD;Poitiers_;Poitiers;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;40;69;93;97;76;97;2060;32100;39;9.6;1 710;75;78;27;1380;1980
0.340375;46.58022400000001;2012;MASTER LMD;Poitiers_;Poitiers;Sciences, technologies et santé;Autres sciences, technologies et santé;18 mois après le diplôme;40;69;76;94;71;97;ns;;39;9.6;1 710;67;78;27;1380;1980
1.261105;45.83361900000001;2012;MASTER LMD;Limoges_;Limoges;Droit, économie et gestion;Droit;30 mois après le diplôme;21;71;0;ns;ns;ns;ns;;30;9.3;1720;ns;ns;ns;1390;1980
1.261105;45.83361900000001;2012;MASTER LMD;Limoges_;Limoges;Droit, économie et gestion;Droit;18 mois après le diplôme;21;71;0;ns;ns;ns;ns;;30;9.3;1720;ns;ns;ns;1390;1980
1.261105;45.83361900000001;2012;MASTER LMD;Limoges_;Limoges;Droit, économie et gestion;Gestion;18 mois après le diplôme;64;74;89;70;60;88;1650;25700;30;9.3;1720;38;55;59;1390;1980
2.3620284;48.91197649999999;2012;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Droit, économie et gestion;Droit;30 mois après le diplôme;8;32;0;ns;ns;ns;ns;;30;9;2020;ns;ns;ns;1580;2530
2.3620284;48.91197649999999;2012;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Droit, économie et gestion;Droit;18 mois après le diplôme;8;32;0;ns;ns;ns;ns;;30;9;2020;ns;ns;ns;1580;2530
2.3620284;48.91197649999999;2012;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Droit, économie et gestion;Économie;18 mois après le diplôme;14;33;0;ns;ns;ns;ns;;30;9;2020;ns;ns;ns;1580;2530
2.3620284;48.91197649999999;2012;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;4;29;0;ns;ns;ns;ns;;30;9;2020;ns;ns;ns;1580;2530
2.3620284;48.91197649999999;2012;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;32;69;91;ns;ns;ns;ns;;30;9;2020;ns;ns;68;1580;2530
2.3620284;48.91197649999999;2012;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Sciences, technologies et santé;Sciences de la vie et de la terre;30 mois après le diplôme;8;62;0;ns;ns;ns;ns;;30;9;2020;ns;ns;ns;1580;2530
2.3620284;48.91197649999999;2012;MASTER LMD;Paris_13_Paris_Nord_;Créteil;Sciences, technologies et santé;Sciences fondamentales;18 mois après le diplôme;0;0;0;nd;nd;nd;nd;;30;9;2020;nd;nd;nd;1580;2530
2.3635622;48.9449361;2012;MASTER LMD;Paris_8_Vincennes_Saint_Denis_;Créteil;Droit, économie et gestion;Économie;30 mois après le diplôme;13;42;0;ns;ns;ns;ns;;29;9;2020;ns;ns;ns;1580;2530
2.3635622;48.9449361;2012;MASTER LMD;Paris_8_Vincennes_Saint_Denis_;Créteil;Lettres, langues, arts;Lettres, langues, arts;18 mois après le diplôme;48;47;84;74;61;65;ns;;29;9;2020;42;26;55;1580;2530
9.152836599999999;42.2989986;2012;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;37;72;86;68;65;100;ns;;33;11;1740;22;25;52;1340;2070
9.152836599999999;42.2989986;2012;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Droit, économie et gestion;Économie;18 mois après le diplôme;12;61;0;ns;ns;ns;ns;;33;11;1740;ns;ns;ns;1340;2070
9.152836599999999;42.2989986;2012;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Droit, économie et gestion;Gestion;30 mois après le diplôme;24;76;0;ns;ns;ns;ns;;33;11;1740;ns;ns;ns;1340;2070
9.152836599999999;42.2989986;2012;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;8;52;0;ns;ns;ns;ns;;33;11;1740;ns;ns;ns;1340;2070
9.152836599999999;42.2989986;2012;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Sciences, technologies et santé;Sciences fondamentales;18 mois après le diplôme;24;75;0;ns;ns;ns;ns;;33;11;1740;ns;ns;ns;1340;2070
9.152836599999999;42.2989986;2012;MASTER LMD;Corse_Pasquale_Paoli_;Corse;Sciences, technologies et santé;Informatique;30 mois après le diplôme;4;57;0;ns;ns;ns;ns;;33;11;1740;ns;ns;ns;1340;2070
-52.272216;4.91122;2012;MASTER LMD;Antilles_Guyane_;Guadeloupe;Sciences humaines et sociales;Histoire-géographie;18 mois après le diplôme;2;50;0;ns;ns;ns;ns;;46;nd;nd;ns;ns;ns;nd;nd
-52.272216;4.91122;2012;MASTER LMD;Antilles_Guyane_;Guadeloupe;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;2;50;0;ns;ns;ns;ns;;46;nd;nd;ns;ns;ns;nd;nd
-52.272216;4.91122;2012;MASTER LMD;Antilles_Guyane_;Guadeloupe;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;11;54;0;ns;ns;ns;ns;;46;nd;nd;ns;ns;ns;nd;nd
-52.272216;4.91122;2012;MASTER LMD;Antilles_Guyane_;Guadeloupe;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;11;54;0;ns;ns;ns;ns;;46;nd;nd;ns;ns;ns;nd;nd
-52.272216;4.91122;2012;MASTER LMD;Antilles_Guyane_;Guadeloupe;Sciences, technologies et santé;Informatique;30 mois après le diplôme;6;86;0;ns;ns;ns;ns;;46;nd;nd;ns;ns;ns;nd;nd
6.2080932;48.8744233;2012;MASTER LMD;Lorraine_;Nancy-Metz;Droit, économie et gestion;Droit;30 mois après le diplôme;65;71;85;78;75;96;1760;27500;30;10.7;1760;45;43;64;1400;2050
6.2080932;48.8744233;2012;MASTER LMD;Lorraine_;Nancy-Metz;Droit, économie et gestion;Économie;18 mois après le diplôme;40;66;84;ns;ns;ns;ns;;30;10.7;1760;ns;55;65;1400;2050
6.2080932;48.8744233;2012;MASTER LMD;Lorraine_;Nancy-Metz;Sciences humaines et sociales;Psychologie;18 mois après le diplôme;49;73;91;94;32;64;ns;;30;10.7;1760;83;42;91;1400;2050
6.2080932;48.8744233;2012;MASTER LMD;Lorraine_;Nancy-Metz;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;43;75;88;71;45;79;ns;;30;10.7;1760;39;26;51;1400;2050
6.2080932;48.8744233;2012;MASTER LMD;Lorraine_;Nancy-Metz;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;43;75;82;62;43;80;ns;;30;10.7;1760;41;26;51;1400;2050
-3.3854288;47.74291239999999;2012;MASTER LMD;Bretagne_Sud_;Rennes;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;73;77;96;56;77;99;1630;25400;34;9;1700;30;45;58;1380;2020
